movie_title,similar_movie_title,similarity_score,rank
Baahubali: The Beginning,Sinbad: Legend of the Seven Seas,0.41323304176330566,9
Baahubali: The Beginning,Lilo & Stitch,0.41124141216278076,10
The Time Traveler's Wife,50 First Dates,0.4784780740737915,1
The Time Traveler's Wife,The Other Boleyn Girl,0.4757775068283081,2
The Time Traveler's Wife,Becoming Jane,0.4704546332359314,3
The Time Traveler's Wife,Dream House,0.4563557505607605,4
The Time Traveler's Wife,The Thomas Crown Affair,0.4383537173271179,5
The Time Traveler's Wife,I Love Your Work,0.4244546890258789,6
The Time Traveler's Wife,Big Fish,0.4183303117752075,7
The Time Traveler's Wife,Ever After: A Cinderella Story,0.417036235332489,8
The Time Traveler's Wife,Over Her Dead Body,0.4149017632007599,9
The Time Traveler's Wife,Adaptation.,0.41470491886138916,10
Because I Said So,What a Girl Wants,0.6440299153327942,1
Because I Said So,Case 39,0.5176037549972534,2
Because I Said So,Parental Guidance,0.5157164335250854,3
Because I Said So,Departure,0.5130718350410461,4
Because I Said So,Cinderella,0.5126155614852905,5
Because I Said So,Trust,0.5079143047332764,6
Because I Said So,Little Women,0.5071470737457275,7
Because I Said So,Nanny McPhee,0.5011945366859436,8
Because I Said So,Hearts in Atlantis,0.4935849905014038,9
Because I Said So,Baby Boy,0.49228206276893616,10
Frankenweenie,Screwed,0.5217251777648926,1
Frankenweenie,Raising Victor Vargas,0.5166059732437134,2
Frankenweenie,Breakdown,0.48419493436813354,3
Frankenweenie,The Final Destination,0.47914135456085205,4
Frankenweenie,Salton Sea,0.47487980127334595,5
Frankenweenie,The Descent,0.47462064027786255,6
Frankenweenie,War Horse,0.4737985134124756,7
Frankenweenie,The Animal,0.4723808467388153,8
Frankenweenie,Darling Companion,0.4624987542629242,9
Frankenweenie,Below Zero,0.4614149332046509,10
Serenity,Pitch Black,0.5178796052932739,1
Serenity,Master and Commander: The Far Side of the World,0.5109559297561646,2
Serenity,The Chronicles of Riddick,0.48176485300064087,3
Serenity,Star Trek Beyond,0.47724997997283936,4
Serenity,Star Trek Into Darkness,0.47619569301605225,5
Serenity,Skyline,0.4732537269592285,6
Serenity,Thunderbirds,0.47045597434043884,7
Serenity,Tears of the Sun,0.46609389781951904,8
Serenity,Vessel,0.4526938498020172,9
Serenity,Dolphin Tale 2,0.4523980915546417,10
Against the Ropes,Resurrecting the Champ,0.534659743309021,1
Against the Ropes,Gracie,0.5102666616439819,2
Against the Ropes,Cinderella Man,0.4815652072429657,3
Against the Ropes,Jackie Brown,0.4602148234844208,4
Against the Ropes,The Hurricane,0.4577631950378418,5
Against the Ropes,The Rise of the Krays,0.4219772219657898,6
Against the Ropes,Stepmom,0.41089093685150146,7
Against the Ropes,The Fighter,0.3871580958366394,8
Against the Ropes,Million Dollar Baby,0.3861313462257385,9
Against the Ropes,Rocky,0.3857872188091278,10
Superman III,Superman II,0.5484492182731628,1
Superman III,Megamind,0.49771714210510254,2
Superman III,Superman IV: The Quest for Peace,0.49375027418136597,3
Superman III,Super,0.4666932225227356,4
Superman III,Kick-Ass,0.45071959495544434,5
Superman III,Superman,0.4498484134674072,6
Superman III,I Married a Strange Person!,0.44885605573654175,7
Superman III,Transformers: Dark of the Moon,0.44799166917800903,8
Superman III,Gone in Sixty Seconds,0.4449574947357178,9
Superman III,Superman Returns,0.44058889150619507,10
Grudge Match,Never Back Down 2: The Beatdown,0.5596692562103271,1
Grudge Match,Play It to the Bone,0.5447102785110474,2
Grudge Match,Fighting Tommy Riley,0.5324727892875671,3
Grudge Match,Rocky Balboa,0.5289105772972107,4
Grudge Match,Fight to the Finish,0.502276599407196,5
Grudge Match,The Rise of the Krays,0.4749481976032257,6
Grudge Match,Cinderella Man,0.4532616138458252,7
Grudge Match,The Wrestler,0.4341862201690674,8
Grudge Match,The FP,0.3902587592601776,9
Grudge Match,Rocky,0.384787917137146,10
Red Cliff,1911,0.5118093490600586,1
Red Cliff,The Legend of Drunken Master,0.4553178548812866,2
Red Cliff,Hero,0.45108336210250854,3
Red Cliff,The Man with the Iron Fists,0.4290563464164734,4
Red Cliff,Bodyguards and Assassins,0.41923952102661133,5
Red Cliff,The Mummy: Tomb of the Dragon Emperor,0.4128103256225586,6
Red Cliff,The Grandmaster,0.3911423087120056,7
Red Cliff,55 Days at Peking,0.36612412333488464,8
Red Cliff,Kung Fu Panda,0.3631185293197632,9
Red Cliff,The Last Emperor,0.35951128602027893,10
Sweet Home Alabama,It's Complicated,0.5077787637710571,1
Sweet Home Alabama,Blue Valentine,0.4855263829231262,2
Sweet Home Alabama,Déjà Vu,0.4737873077392578,3
Sweet Home Alabama,Dry Spell,0.4718836545944214,4
Sweet Home Alabama,Transamerica,0.46794992685317993,5
Sweet Home Alabama,Trust the Man,0.4571163058280945,6
Sweet Home Alabama,Something Borrowed,0.4539864659309387,7
Sweet Home Alabama,True Romance,0.44614583253860474,8
Sweet Home Alabama,Being Julia,0.4457431733608246,9
Sweet Home Alabama,"For a Good Time, Call...",0.4427143931388855,10
The Ugly Truth,Morning Glory,0.5589089393615723,1
The Ugly Truth,Someone Like You...,0.5170673727989197,2
The Ugly Truth,Straightheads,0.4950277805328369,3
The Ugly Truth,I Heart Huckabees,0.48660212755203247,4
The Ugly Truth,How to Lose a Guy in 10 Days,0.48605355620384216,5
The Ugly Truth,The Bodyguard,0.48203861713409424,6
The Ugly Truth,Alone With Her,0.4721185564994812,7
The Ugly Truth,All or Nothing,0.46778929233551025,8
The Ugly Truth,Network,0.4616202116012573,9
The Ugly Truth,Celebrity,0.4611131250858307,10
Sgt. Bilko,Code of Honor,0.41726696491241455,1
Sgt. Bilko,Red Sky,0.40421542525291443,2
Sgt. Bilko,Lethal Weapon 3,0.4005882143974304,3
Sgt. Bilko,Texas Rangers,0.39980900287628174,4
Sgt. Bilko,Hart's War,0.39161694049835205,5
Sgt. Bilko,Apocalypse Now,0.3863142430782318,6
Sgt. Bilko,Stripes,0.3814347982406616,7
Sgt. Bilko,Mad Max 2: The Road Warrior,0.3804667592048645,8
Sgt. Bilko,Mean Machine,0.3784932494163513,9
Sgt. Bilko,First Blood,0.3761540651321411,10
Spy Kids 2: The Island of Lost Dreams,Spy Kids,0.6115564107894897,1
Spy Kids 2: The Island of Lost Dreams,Spy Kids: All the Time in the World,0.556160569190979,2
Spy Kids 2: The Island of Lost Dreams,Spy Kids 3-D: Game Over,0.5355744361877441,3
Spy Kids 2: The Island of Lost Dreams,Scooby-Doo,0.4781593084335327,4
Spy Kids 2: The Island of Lost Dreams,How to Train Your Dragon 2,0.45501479506492615,5
Spy Kids 2: The Island of Lost Dreams,Creature,0.45103567838668823,6
Spy Kids 2: The Island of Lost Dreams,Love in the Time of Monsters,0.4509894549846649,7
Spy Kids 2: The Island of Lost Dreams,Predator,0.4468036890029907,8
Spy Kids 2: The Island of Lost Dreams,Flipper,0.4374130368232727,9
Spy Kids 2: The Island of Lost Dreams,Dragon Hunters,0.4366891086101532,10
Star Trek: Generations,Star Trek: First Contact,0.5291228294372559,1
Star Trek: Generations,Star Trek: Nemesis,0.5245150327682495,2
Star Trek: Generations,Star Trek: Insurrection,0.4915305972099304,3
Star Trek: Generations,Star Trek V: The Final Frontier,0.46409499645233154,4
Star Trek: Generations,Star Trek,0.46194541454315186,5
Star Trek: Generations,Star Trek IV: The Voyage Home,0.45843806862831116,6
Star Trek: Generations,Star Trek Into Darkness,0.4411924481391907,7
Star Trek: Generations,Star Trek III: The Search for Spock,0.43793922662734985,8
Star Trek: Generations,Universal Soldier: The Return,0.4362407922744751,9
Star Trek: Generations,Star Trek: The Motion Picture,0.42133623361587524,10
The Grandmaster,1911,0.5573562383651733,1
The Grandmaster,The Legend of Drunken Master,0.5350688695907593,2
The Grandmaster,Tae Guk Gi: The Brotherhood of War,0.49966859817504883,3
The Grandmaster,Curse of the Golden Flower,0.4887939989566803,4
The Grandmaster,The Last Emperor,0.47245779633522034,5
The Grandmaster,"A Woman, a Gun and a Noodle Shop",0.46918320655822754,6
The Grandmaster,Reign of Assassins,0.4636709690093994,7
The Grandmaster,Mulan,0.44761955738067627,8
The Grandmaster,55 Days at Peking,0.44452813267707825,9
The Grandmaster,Jupiter Ascending,0.44000986218452454,10
Water for Elephants,The Misfits,0.4474545419216156,1
Water for Elephants,Marley & Me,0.4268474578857422,2
Water for Elephants,Dr. Dolittle 2,0.41331279277801514,3
Water for Elephants,Hachi: A Dog's Tale,0.40818095207214355,4
Water for Elephants,(500) Days of Summer,0.40717363357543945,5
Water for Elephants,The Beaver,0.40251171588897705,6
Water for Elephants,The Horse Boy,0.40215981006622314,7
Water for Elephants,Exotica,0.3975188732147217,8
Water for Elephants,Down to You,0.39038893580436707,9
Water for Elephants,The Ugly Truth,0.38921067118644714,10
Dragon Nest: Warriors' Dawn,Eragon,0.5600991249084473,1
Dragon Nest: Warriors' Dawn,DragonHeart,0.5011236667633057,2
Dragon Nest: Warriors' Dawn,Hellboy II: The Golden Army,0.4850829243659973,3
Dragon Nest: Warriors' Dawn,How to Train Your Dragon,0.4807552695274353,4
Dragon Nest: Warriors' Dawn,Happily N'Ever After,0.47641223669052124,5
Dragon Nest: Warriors' Dawn,The Hobbit: The Battle of the Five Armies,0.46376365423202515,6
Dragon Nest: Warriors' Dawn,Reign of Fire,0.46027588844299316,7
Dragon Nest: Warriors' Dawn,Queen of the Damned,0.450427770614624,8
Dragon Nest: Warriors' Dawn,Prince of Persia: The Sands of Time,0.4428855776786804,9
Dragon Nest: Warriors' Dawn,Hercules,0.4412921667098999,10
The Hurricane,Resurrecting the Champ,0.4778060019016266,1
The Hurricane,Against the Ropes,0.4577631950378418,2
The Hurricane,Goodbye Bafana,0.4510849416255951,3
The Hurricane,Bridge of Spies,0.44146424531936646,4
The Hurricane,Rush Hour 2,0.4277024269104004,5
The Hurricane,Blood Done Sign My Name,0.4224745035171509,6
The Hurricane,The Trials Of Darryl Hunt,0.4221174716949463,7
The Hurricane,127 Hours,0.41614866256713867,8
The Hurricane,The Rise of the Krays,0.41519272327423096,9
The Hurricane,John Carter,0.41212376952171326,10
Enough,Me You and Five Bucks,0.4978082776069641,1
Enough,The Married Woman,0.4865337610244751,2
Enough,The Change-Up,0.4835823178291321,3
Enough,Compliance,0.48091280460357666,4
Enough,The Women,0.4805120527744293,5
Enough,Enough Said,0.4786750078201294,6
Enough,Monster-in-Law,0.47121256589889526,7
Enough,Straightheads,0.46831411123275757,8
Enough,Tumbleweeds,0.46481937170028687,9
Enough,The Firm,0.4605107307434082,10
Heartbreakers,The Adventures of Sharkboy and Lavagirl,0.550089955329895,1
Heartbreakers,Mad Max Beyond Thunderdome,0.47693032026290894,2
Heartbreakers,The Brothers Bloom,0.4542829394340515,3
Heartbreakers,Vampire in Brooklyn,0.44064557552337646,4
Heartbreakers,Monster-in-Law,0.4333398938179016,5
Heartbreakers,The Good Guy,0.42921674251556396,6
Heartbreakers,The Perfect Man,0.42826414108276367,7
Heartbreakers,Because I Said So,0.4272822141647339,8
Heartbreakers,Rushmore,0.4218698740005493,9
Heartbreakers,The Long Kiss Goodnight,0.41418999433517456,10
Paul Blart: Mall Cop 2,Paul Blart: Mall Cop,0.4999238848686218,1
Paul Blart: Mall Cop 2,Cradle 2 the Grave,0.4395664930343628,2
Paul Blart: Mall Cop 2,Man on Fire,0.4300260543823242,3
Paul Blart: Mall Cop 2,Escape Plan,0.42683959007263184,4
Paul Blart: Mall Cop 2,Ride Along,0.42560479044914246,5
Paul Blart: Mall Cop 2,Swelter,0.42482510209083557,6
Paul Blart: Mall Cop 2,Little Man,0.4099264144897461,7
Paul Blart: Mall Cop 2,Paul,0.4083733558654785,8
Paul Blart: Mall Cop 2,Swordfish,0.4002012014389038,9
Paul Blart: Mall Cop 2,Jonah Hex,0.3987482488155365,10
Angel Eyes,Next Stop Wonderland,0.7000329494476318,1
Angel Eyes,Closer,0.6811618804931641,2
Angel Eyes,Knight and Day,0.6477035880088806,3
Angel Eyes,The Longest Ride,0.6029214859008789,4
Angel Eyes,The Notebook,0.566128134727478,5
Angel Eyes,Something Wicked,0.5658855438232422,6
Angel Eyes,The Incredibly True Adventure of Two Girls In Love,0.56041419506073,7
Angel Eyes,Saving Silverman,0.542679488658905,8
Angel Eyes,21 Grams,0.5373244881629944,9
Angel Eyes,The Gift,0.5352693200111389,10
Joe Somebody,The Game Plan,0.5442930459976196,1
Joe Somebody,Fight to the Finish,0.48637187480926514,2
Joe Somebody,The Fighter,0.4825342893600464,3
Joe Somebody,"Fat, Sick & Nearly Dead",0.47788241505622864,4
Joe Somebody,Resurrecting the Champ,0.4758818745613098,5
Joe Somebody,Max Keeble's Big Move,0.46538519859313965,6
Joe Somebody,Bangkok Dangerous,0.45958030223846436,7
Joe Somebody,Never Back Down,0.45197656750679016,8
Joe Somebody,Redbelt,0.45162081718444824,9
Joe Somebody,Kindergarten Cop,0.446994423866272,10
The Ninth Gate,Exorcist: The Beginning,0.4550129473209381,1
The Ninth Gate,Lost Souls,0.4540719985961914,2
The Ninth Gate,The Prisoner of Zenda,0.4318462014198303,3
The Ninth Gate,Point Blank,0.4271678626537323,4
The Ninth Gate,The Omega Code,0.4228462278842926,5
The Ninth Gate,Little Nicky,0.4172382354736328,6
The Ninth Gate,Z Storm,0.40852466225624084,7
The Ninth Gate,Exorcist II: The Heretic,0.4061897397041321,8
The Ninth Gate,The Prince of Egypt,0.4059762954711914,9
The Ninth Gate,Sphinx,0.40043172240257263,10
Extreme Measures,Self/less,0.5458968281745911,1
Extreme Measures,Hereafter,0.5184134840965271,2
Extreme Measures,The Elephant Man,0.5126394629478455,3
Extreme Measures,Spellbound,0.4944281280040741,4
Extreme Measures,The Painted Veil,0.47086480259895325,5
Extreme Measures,Unbreakable,0.45702072978019714,6
Extreme Measures,Death at a Funeral,0.452759712934494,7
Extreme Measures,FearDotCom,0.44969242811203003,8
Extreme Measures,White Noise 2: The Light,0.4453544020652771,9
Extreme Measures,The Cell,0.44284284114837646,10
Rock Star,Johnny Suede,0.42222052812576294,1
Rock Star,Metallica: Through the Never,0.38906025886535645,2
Rock Star,The Blues Brothers,0.38459232449531555,3
Rock Star,We Are Your Friends,0.38083553314208984,4
Rock Star,The Glimmer Man,0.3802390694618225,5
Rock Star,The Masked Saint,0.3710891008377075,6
Rock Star,Hedwig and the Angry Inch,0.36433422565460205,7
Rock Star,20 Feet from Stardom,0.3570406436920166,8
Rock Star,The Master,0.35346436500549316,9
Rock Star,The Doors,0.3529629111289978,10
Precious,Dreaming of Joseph Lees,0.5719913244247437,1
Precious,The Secret Life of Bees,0.5637096762657166,2
Precious,To Write Love on Her Arms,0.5033841133117676,3
Precious,Winter's Bone,0.48465603590011597,4
Precious,Winnie Mandela,0.4815363883972168,5
Precious,Beloved,0.47841259837150574,6
Precious,Black Snake Moan,0.4779917597770691,7
Precious,The Color Purple,0.4766193926334381,8
Precious,Civil Brand,0.4760328531265259,9
Precious,Trade Of Innocents,0.47582778334617615,10
White Squall,Shipwrecked,0.5366702079772949,1
White Squall,Dogtooth,0.5310863256454468,2
White Squall,Triangle,0.4790540039539337,3
White Squall,Mean Creek,0.4761032462120056,4
White Squall,The Polar Express,0.46781742572784424,5
White Squall,The Return,0.46734434366226196,6
White Squall,Donkey Punch,0.4647192060947418,7
White Squall,All Is Lost,0.4507763981819153,8
White Squall,Bran Nue Dae,0.4507274031639099,9
White Squall,Aquamarine,0.44793158769607544,10
The Thing,AVP: Alien vs. Predator,0.5199506878852844,1
The Thing,Antarctic Edge: 70° South,0.5007978677749634,2
The Thing,The Andromeda Strain,0.4834595322608948,3
The Thing,The Invasion,0.4781351089477539,4
The Thing,Skyline,0.4495595097541809,5
The Thing,Escape from the Planet of the Apes,0.448390930891037,6
The Thing,Lifeforce,0.44310081005096436,7
The Thing,Doom,0.438382089138031,8
The Thing,Whiteout,0.43414178490638733,9
The Thing,The Faculty,0.4262247085571289,10
Riddick,The Chronicles of Riddick,0.7175622582435608,1
Riddick,Pitch Black,0.6289196014404297,2
Riddick,Wanted,0.4845273494720459,3
Riddick,Saw,0.4404832720756531,4
Riddick,Goldfinger,0.4399273097515106,5
Riddick,Austin Powers: The Spy Who Shagged Me,0.43925270438194275,6
Riddick,Stranded,0.429819256067276,7
Riddick,Safe House,0.429367333650589,8
Riddick,"A Woman, a Gun and a Noodle Shop",0.42889973521232605,9
Riddick,Machine Gun McCain,0.42192986607551575,10
Switchback,Ransom,0.5185327529907227,1
Switchback,The Replacement Killers,0.4864596128463745,2
Switchback,The Punisher,0.46957218647003174,3
Switchback,TRON: Legacy,0.4423028230667114,4
Switchback,The Cold Light of Day,0.43211227655410767,5
Switchback,Transporter 2,0.4309331774711609,6
Switchback,Taken 2,0.43089133501052856,7
Switchback,The Godfather,0.4297923445701599,8
Switchback,The Last Godfather,0.42708319425582886,9
Switchback,"Big Mommas: Like Father, Like Son",0.42402398586273193,10
Texas Rangers,Lone Wolf McQuade,0.5228514671325684,1
Texas Rangers,Major Dundee,0.516678512096405,2
Texas Rangers,The Bad Lieutenant: Port of Call - New Orleans,0.5014379024505615,3
Texas Rangers,The Lone Ranger,0.47754424810409546,4
Texas Rangers,American Sniper,0.4730868339538574,5
Texas Rangers,Pat Garrett & Billy the Kid,0.46152937412261963,6
Texas Rangers,Trade,0.451823353767395,7
Texas Rangers,The Three Burials of Melquiades Estrada,0.4503544270992279,8
Texas Rangers,Code of Honor,0.44590771198272705,9
Texas Rangers,Machete,0.4419798254966736,10
City of Ember,Skyline,0.4370483160018921,1
City of Ember,30 Days of Night,0.40520286560058594,2
City of Ember,The Christmas Candle,0.39435896277427673,3
City of Ember,Tomorrowland,0.38999253511428833,4
City of Ember,The Fog,0.3880435824394226,5
City of Ember,Backmask,0.38471096754074097,6
City of Ember,House of Wax,0.3748246133327484,7
City of Ember,The Hours,0.3684432804584503,8
City of Ember,The Thief and the Cobbler,0.360156387090683,9
City of Ember,Insidious,0.35913747549057007,10
The Master,Pirates of the Caribbean: At World's End,0.43720197677612305,1
The Master,Antwone Fisher,0.4335375428199768,2
The Master,The Best Years of Our Lives,0.4310131072998047,3
The Master,Windsor Drive,0.4190211594104767,4
The Master,Last Orders,0.4151012897491455,5
The Master,Unleashed,0.4148399829864502,6
The Master,The Pirates! In an Adventure with Scientists!,0.4084603786468506,7
The Master,Cat on a Hot Tin Roof,0.4050944745540619,8
The Master,Pirates of the Caribbean: Dead Man's Chest,0.4012412428855896,9
The Master,Insidious: Chapter 2,0.3971007764339447,10
Virgin Territory,The Other Conquest,0.5480194091796875,1
Virgin Territory,Neal 'n' Nikki,0.5125933885574341,2
Virgin Territory,Water,0.4858328104019165,3
Virgin Territory,A Passage to India,0.48054972290992737,4
Virgin Territory,Captain Corelli's Mandolin,0.46538859605789185,5
